date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,product_name,sales,year,month,quarter,dayofweek,weekofyear,is_holiday_season,promotion_flag,lag_1,rolling_mean_7,rolling_mean_30,growth_rate
2024-12-13,P011,Cold Beverages,5,7,20,0,Cold,Winter,Medium,No,No,Monster Ultra Paradise,100.0,2024,12,2024Q4,4,50,1,0,1080.0,1105.142857142857,7128.366666666667,-0.9074074074074074
2024-12-15,P039,Cold Beverages,4,7,300,0,Cold,Winter,Low,No,Yes,Monster Ultra Paradise,1200.0,2024,12,2024Q4,6,50,1,0,100.0,1250.857142857143,7123.366666666667,11.0
2024-12-16,P011,Cold Beverages,4,4,20,0,Sunny,Winter,Low,No,No,Monster Ultra Paradise,80.0,2024,12,2024Q4,0,51,1,0,1200.0,1048.0,7096.033333333334,-0.9333333333333333
2024-12-18,P021,Travel Necessaries,4,7,700,25,Cold,Winter,High,Yes,No,Monster Ultra Paradise,2100.0,2024,12,2024Q4,2,51,1,1,80.0,1262.2857142857142,7096.033333333334,25.25
2024-12-19,P011,Cold Beverages,3,5,20,0,Cold,Winter,Low,No,No,Monster Ultra Paradise,60.0,2024,12,2024Q4,3,51,1,0,2100.0,985.7142857142857,6831.366666666667,-0.9714285714285714
2024-12-19,P016,Utilities,2,2,35000,0,Cold,Winter,Medium,No,No,Monster Ultra Paradise,70000.0,2024,12,2024Q4,3,51,1,0,60.0,10660.0,9157.7,1165.6666666666667
2024-12-24,P017,Beauty,2,2,199,0,Cold,Winter,Low,No,No,Monster Ultra Paradise,398.0,2024,12,2024Q4,1,52,1,0,70000.0,10562.57142857143,9170.3,-0.9943142857142857
2024-12-27,P011,Cold Beverages,7,8,20,0,Sunny,Winter,Medium,No,No,Monster Ultra Paradise,140.0,2024,12,2024Q4,4,52,1,0,398.0,10568.285714285714,8974.966666666667,-0.6482412060301508
2024-12-31,P014,Utilities,3,3,600,0,Sunny,Winter,Medium,No,No,Monster Ultra Paradise,1800.0,2024,12,2024Q4,1,1,1,0,140.0,10654.0,9016.966666666667,11.857142857142858
2022-01-11,P038,Utilities,4,4,450,0,Cold,Winter,High,No,No,Nerf Elite Blaster,1800.0,2022,1,2022Q1,1,2,0,0,,1800.0,1800.0,0.0
2022-01-14,P022,Travel Necessaries,6,6,2500,15,Cold,Winter,High,Yes,Yes,Nerf Elite Blaster,12750.0,2022,1,2022Q1,4,2,0,1,1800.0,7275.0,7275.0,6.083333333333333
2022-01-18,P001,Clothes,9,12,799,0,Sunny,Winter,Medium,No,No,Nerf Elite Blaster,7191.0,2022,1,2022Q1,1,3,0,0,12750.0,7247.0,7247.0,-0.43600000000000005
2022-01-21,P040,Sweets,7,7,600,0,Cold,Winter,Medium,No,No,Nerf Elite Blaster,4200.0,2022,1,2022Q1,4,3,0,0,7191.0,6485.25,6485.25,-0.41593658740091777
2022-01-22,P024,Sweets,17,19,400,25,Cold,Winter,High,Yes,Yes,Nerf Elite Blaster,5100.0,2022,1,2022Q1,5,3,0,1,4200.0,6208.2,6208.2,0.2142857142857142
2022-01-23,P021,Travel Necessaries,4,6,700,5,Cold,Winter,High,Yes,Yes,Nerf Elite Blaster,2660.0,2022,1,2022Q1,6,3,0,1,5100.0,5616.833333333333,5616.833333333333,-0.4784313725490196
2022-01-25,P026,Clothes,11,11,999,5,Cold,Winter,High,Yes,No,Nerf Elite Blaster,10439.55,2022,1,2022Q1,1,4,0,1,2660.0,6305.792857142857,6305.792857142857,2.9246428571428567
2022-01-29,P013,Utilities,2,3,300,0,Cold,Winter,Medium,No,Yes,Nerf Elite Blaster,600.0,2022,1,2022Q1,5,4,0,0,10439.55,6134.364285714286,5592.56875,-0.942526258315732
2022-01-29,P010,Hot Beverages,7,9,180,0,Cold,Winter,Medium,No,Yes,Nerf Elite Blaster,1260.0,2022,1,2022Q1,5,4,0,0,600.0,4492.935714285714,5111.172222222222,1.1
2022-01-30,P010,Hot Beverages,9,11,180,20,Cold,Winter,Medium,Yes,Yes,Nerf Elite Blaster,1296.0,2022,1,2022Q1,6,4,0,1,1260.0,3650.792857142857,4729.655000000001,0.02857142857142847
2022-01-31,P016,Utilities,1,2,35000,0,Cold,Winter,Low,No,No,Nerf Elite Blaster,35000.0,2022,1,2022Q1,0,5,0,0,1296.0,8050.792857142857,7481.504545454546,26.006172839506174
2022-02-05,P010,Hot Beverages,5,6,180,0,Cold,Winter,Medium,No,Yes,Nerf Elite Blaster,900.0,2022,2,2022Q1,5,5,0,0,35000.0,7450.792857142857,6933.045833333334,-0.9742857142857143
2022-02-07,P001,Clothes,5,6,799,0,Cold,Winter,Medium,No,No,Nerf Elite Blaster,3995.0,2022,2,2022Q1,0,6,0,0,900.0,7641.507142857144,6707.042307692308,3.438888888888889
2022-02-11,P014,Utilities,3,3,600,0,Cold,Winter,Medium,No,No,Nerf Elite Blaster,1800.0,2022,2,2022Q1,4,6,0,0,3995.0,6407.285714285715,6356.539285714286,-0.5494367959949937
2022-02-11,P036,Beauty,1,3,899,0,Cold,Winter,Low,No,No,Nerf Elite Blaster,899.0,2022,2,2022Q1,4,6,0,0,1800.0,6450.0,5992.703333333334,-0.5005555555555555
2022-02-12,P020,Stationary,6,9,50,0,Sunny,Winter,Medium,No,Yes,Nerf Elite Blaster,300.0,2022,2,2022Q1,5,6,0,0,899.0,6312.857142857143,5636.909375,-0.6662958843159066
2022-02-27,P026,Clothes,6,8,999,0,Cold,Winter,Medium,No,Yes,Nerf Elite Blaster,5994.0,2022,2,2022Q1,6,8,0,0,300.0,6984.0,5657.914705882353,18.98
2022-03-01,P023,Sweets,7,7,600,0,Hot,Summer,Medium,No,No,Nerf Elite Blaster,4200.0,2022,3,2022Q1,1,9,0,0,5994.0,2584.0,5576.919444444445,-0.2992992992992993
2022-03-03,P002,Clothes,6,7,1499,0,Hot,Summer,Medium,No,No,Nerf Elite Blaster,8994.0,2022,3,2022Q1,3,9,0,0,4200.0,3740.285714285714,5756.765789473684,1.1414285714285715
2022-03-06,P013,Utilities,3,6,300,0,Sunny,Summer,Medium,No,Yes,Nerf Elite Blaster,900.0,2022,3,2022Q1,6,9,0,0,8994.0,3298.1428571428573,5513.9275,-0.8999332888592395
2022-03-12,P037,Clothes,5,6,1500,0,Sunny,Summer,Medium,No,Yes,Nerf Elite Blaster,7500.0,2022,3,2022Q1,5,10,0,0,900.0,4112.428571428572,5608.502380952381,7.333333333333334
2022-03-20,P038,Utilities,1,3,450,0,Hot,Summer,Low,No,Yes,Nerf Elite Blaster,450.0,2022,3,2022Q1,6,11,0,0,7500.0,4048.285714285714,5374.025000000001,-0.94
2022-03-28,P017,Beauty,3,5,199,0,Sunny,Summer,Medium,No,No,Nerf Elite Blaster,597.0,2022,3,2022Q1,0,13,0,0,450.0,4090.714285714286,5166.328260869565,0.32666666666666666
2022-03-30,P015,Utilities,2,2,2000,20,Hot,Summer,Medium,Yes,No,Nerf Elite Blaster,3200.0,2022,3,2022Q1,2,13,0,1,597.0,3691.5714285714284,5084.397916666667,4.360134003350084
2022-03-31,P013,Utilities,1,1,300,0,Hot,Summer,Low,No,No,Nerf Elite Blaster,300.0,2022,3,2022Q1,3,13,0,0,3200.0,3134.4285714285716,4893.022,-0.90625
2022-03-31,P021,Travel Necessaries,3,3,700,25,Hot,Summer,Medium,Yes,No,Nerf Elite Blaster,1575.0,2022,3,2022Q1,3,13,0,1,300.0,2074.5714285714284,4765.40576923077,4.25
2022-04-17,P009,Hot Beverages,7,7,120,0,Hot,Summer,Medium,No,Yes,Nerf Elite Blaster,840.0,2022,4,2022Q2,6,15,0,0,1575.0,2066.0,4620.02037037037,-0.4666666666666667
2022-04-18,P016,Utilities,7,7,35000,0,Sunny,Summer,High,No,No,Nerf Elite Blaster,245000.0,2022,4,2022Q2,0,16,0,0,840.0,35994.57142857143,13205.019642857142,290.6666666666667
2022-04-24,P020,Stationary,9,12,50,0,Sunny,Summer,Medium,No,Yes,Nerf Elite Blaster,450.0,2022,4,2022Q2,6,16,0,0,245000.0,35994.57142857143,12765.191379310345,-0.9981632653061224
2022-05-04,P009,Hot Beverages,7,10,120,0,Hot,Summer,Medium,No,No,Nerf Elite Blaster,840.0,2022,5,2022Q2,2,18,0,0,450.0,36029.28571428572,12367.685,0.8666666666666667
2022-05-07,P036,Beauty,2,5,899,0,Hot,Summer,Low,No,Yes,Nerf Elite Blaster,1798.0,2022,5,2022Q2,5,18,0,0,840.0,35829.0,12367.618333333334,1.1404761904761904
2022-05-10,P016,Utilities,10,10,35000,25,Sunny,Summer,High,Yes,No,Nerf Elite Blaster,262500.0,2022,5,2022Q2,1,19,0,1,1798.0,73286.14285714286,20692.618333333336,144.9955506117909
2022-05-10,P002,Clothes,11,11,1499,15,Sunny,Summer,High,Yes,No,Nerf Elite Blaster,14015.65,2022,5,2022Q2,1,19,0,1,262500.0,75063.37857142858,20920.106666666667,-0.9466070476190476
2022-05-22,P021,Travel Necessaries,0,0,700,0,Hot,Summer,Low,No,Yes,Nerf Elite Blaster,0.0,2022,5,2022Q2,6,20,0,0,14015.65,74943.37857142858,20780.106666666667,-1.0
2022-05-26,P025,Clothes,10,11,250,20,Hot,Summer,High,Yes,No,Nerf Elite Blaster,2000.0,2022,5,2022Q2,3,21,0,1,0.0,40229.09285714286,20676.77333333333,inf
2022-05-27,P036,Beauty,2,5,899,0,Sunny,Summer,Low,No,No,Nerf Elite Blaster,1798.0,2022,5,2022Q2,4,21,0,0,2000.0,40421.66428571429,20648.039999999997,-0.10099999999999998
2022-06-05,P025,Clothes,5,8,250,0,Rainy,Monsoon,Medium,No,Yes,Nerf Elite Blaster,1250.0,2022,6,2022Q2,6,22,0,0,1798.0,40480.235714285714,20341.721666666665,-0.3047830923248054
2022-06-06,P027,Beauty,0,3,100,0,Rainy,Monsoon,Low,No,No,Nerf Elite Blaster,0.0,2022,6,2022Q2,0,23,0,0,1250.0,40223.37857142858,20321.721666666665,-1.0
2022-06-13,P017,Beauty,1,4,199,0,Rainy,Monsoon,Low,No,No,Nerf Elite Blaster,199.0,2022,6,2022Q2,0,24,0,0,0.0,2751.807142857143,20286.354999999996,inf
2022-06-14,P001,Clothes,4,7,799,0,Cloudy,Monsoon,Low,No,No,Nerf Elite Blaster,3196.0,2022,6,2022Q2,1,24,0,0,199.0,1206.142857142857,20349.68833333333,15.060301507537687
2022-06-22,P033,Clothes,2,3,899,0,Cloudy,Monsoon,Low,No,No,Nerf Elite Blaster,1798.0,2022,6,2022Q2,2,25,0,0,3196.0,1463.0,19242.954999999998,-0.43742177722152686
2022-06-25,P022,Travel Necessaries,1,1,2500,0,Cloudy,Monsoon,Low,No,Yes,Nerf Elite Blaster,2500.0,2022,6,2022Q2,5,25,0,0,1798.0,1534.4285714285713,19296.28833333333,0.39043381535038924
2022-06-29,P020,Stationary,21,22,50,0,Cloudy,Monsoon,High,No,No,Nerf Elite Blaster,1050.0,2022,6,2022Q2,2,26,0,0,2500.0,1427.5714285714287,19198.121666666662,-0.5800000000000001
2022-07-03,P001,Clothes,8,10,799,0,Rainy,Monsoon,Medium,No,Yes,Nerf Elite Blaster,6392.0,2022,7,2022Q3,6,26,0,0,1050.0,2162.1428571428573,19351.18833333333,5.0876190476190475
2022-07-06,P014,Utilities,8,11,600,0,Rainy,Monsoon,High,No,No,Nerf Elite Blaster,4800.0,2022,7,2022Q3,2,27,0,0,6392.0,2847.8571428571427,19481.221666666665,-0.24906132665832292
2022-08-02,P001,Clothes,2,2,799,0,Humid,Monsoon,Low,No,No,Nerf Elite Blaster,1598.0,2022,8,2022Q3,1,31,0,0,4800.0,3047.714285714286,19524.48833333333,-0.6670833333333333
2022-08-11,P003,Clothes,6,9,499,0,Rainy,Monsoon,Medium,No,No,Nerf Elite Blaster,2994.0,2022,8,2022Q3,3,32,0,0,1598.0,3018.8571428571427,19424.48833333333,0.8735919899874844
2022-08-12,P003,Clothes,3,4,499,0,Humid,Monsoon,Low,No,No,Nerf Elite Blaster,1497.0,2022,8,2022Q3,4,32,0,0,2994.0,2975.8571428571427,19334.38833333333,-0.5
2022-08-16,P028,Sweets,11,14,250,10,Humid,Monsoon,Medium,Yes,No,Nerf Elite Blaster,2475.0,2022,8,2022Q3,1,33,0,1,1497.0,2972.285714285714,19117.08833333333,0.6533066132264529
2022-08-23,P037,Clothes,4,7,1500,0,Rainy,Monsoon,Low,No,No,Nerf Elite Blaster,6000.0,2022,8,2022Q3,1,34,0,0,2475.0,3679.4285714285716,19287.08833333333,1.4242424242424243
2022-08-31,P023,Sweets,11,13,600,0,Rainy,Monsoon,Medium,No,No,Nerf Elite Blaster,6600.0,2022,8,2022Q3,2,35,0,0,6000.0,3709.1428571428573,19257.08833333333,0.10000000000000009
2022-08-31,P025,Clothes,11,14,250,20,Rainy,Monsoon,High,Yes,No,Nerf Elite Blaster,2200.0,2022,8,2022Q3,2,35,0,1,6600.0,3337.714285714286,19315.421666666665,-0.6666666666666667
2022-09-29,P002,Clothes,5,5,1499,0,Humid,Monsoon,Medium,No,No,Nerf Elite Blaster,7495.0,2022,9,2022Q3,3,39,0,0,2200.0,4180.142857142857,19545.354999999996,2.4068181818181817
2022-10-06,P033,Clothes,5,6,899,0,Cloudy,Autumn,Medium,No,No,Nerf Elite Blaster,4495.0,2022,10,2022Q4,3,40,0,0,7495.0,4394.571428571428,19588.521666666664,-0.40026684456304207
2022-10-09,P010,Hot Beverages,5,7,180,10,Pleasant,Autumn,Medium,Yes,Yes,Nerf Elite Blaster,810.0,2022,10,2022Q4,6,40,0,1,4495.0,4296.428571428572,19605.521666666664,-0.8197997775305895
2022-10-15,P037,Clothes,3,5,1500,0,Sunny,Autumn,Low,No,Yes,Nerf Elite Blaster,4500.0,2022,10,2022Q4,5,41,0,0,810.0,4585.714285714285,19703.021666666664,4.555555555555555
2022-10-16,P026,Clothes,8,11,999,0,Sunny,Autumn,Medium,No,Yes,Nerf Elite Blaster,7992.0,2022,10,2022Q4,6,41,0,0,4500.0,4870.285714285715,19941.421666666665,0.776
2022-10-18,P019,Stationary,8,11,60,0,Cloudy,Autumn,Medium,No,No,Nerf Elite Blaster,480.0,2022,10,2022Q4,1,42,0,0,7992.0,3996.0,11790.755000000001,-0.93993993993994
2022-10-20,P024,Sweets,5,5,400,0,Cloudy,Autumn,Low,No,No,Nerf Elite Blaster,2000.0,2022,10,2022Q4,3,42,0,0,480.0,3967.4285714285716,11842.421666666667,3.166666666666667
2022-10-21,P019,Stationary,2,5,60,0,Pleasant,Autumn,Low,No,No,Nerf Elite Blaster,120.0,2022,10,2022Q4,4,42,0,0,2000.0,2913.8571428571427,11818.421666666667,-0.94
2022-10-22,P013,Utilities,1,1,300,0,Sunny,Autumn,Low,No,Yes,Nerf Elite Blaster,300.0,2022,10,2022Q4,5,42,0,0,120.0,2314.5714285714284,11768.488333333335,1.5
2022-10-29,P003,Clothes,10,11,499,0,Pleasant,Autumn,High,No,Yes,Nerf Elite Blaster,4990.0,2022,10,2022Q4,5,43,0,0,300.0,2911.714285714286,3184.8216666666663,15.633333333333333
2022-11-04,P019,Stationary,8,8,60,5,Cloudy,Autumn,Medium,Yes,Yes,Nerf Elite Blaster,456.0,2022,11,2022Q4,4,44,1,1,4990.0,2334.0,2732.8333333333335,-0.9086172344689378
2022-11-11,P002,Clothes,5,6,1499,0,Pleasant,Autumn,Medium,No,No,Nerf Elite Blaster,7495.0,2022,11,2022Q4,4,45,1,0,456.0,2263.0,2982.6666666666665,15.436403508771932
2022-11-23,P010,Hot Beverages,4,4,180,0,Pleasant,Autumn,Low,No,No,Nerf Elite Blaster,720.0,2022,11,2022Q4,2,47,1,0,7495.0,2297.285714285714,2940.0,-0.90393595730487
2022-11-27,P001,Clothes,3,4,799,0,Cloudy,Autumn,Low,No,Yes,Nerf Elite Blaster,2397.0,2022,11,2022Q4,6,47,1,0,720.0,2354.0,2959.9666666666667,2.3291666666666666
2022-12-05,P022,Travel Necessaries,1,1,2500,0,Sunny,Winter,Low,No,No,Nerf Elite Blaster,2500.0,2022,12,2022Q4,0,49,1,0,2397.0,2694.0,3001.633333333333,0.04297037964121819
2022-12-21,P020,Stationary,6,7,50,0,Cold,Winter,Medium,No,No,Nerf Elite Blaster,300.0,2022,12,2022Q4,2,51,1,0,2500.0,2694.0,3011.633333333333,-0.88
2022-12-22,P015,Utilities,16,16,2000,5,Sunny,Winter,High,Yes,No,Nerf Elite Blaster,30400.0,2022,12,2022Q4,3,51,1,1,300.0,6324.0,4018.3333333333335,100.33333333333333
2022-12-23,P009,Hot Beverages,3,3,120,0,Cold,Winter,Low,No,No,Nerf Elite Blaster,360.0,2022,12,2022Q4,4,51,1,0,30400.0,6310.285714285715,3923.8,-0.9881578947368421
2022-12-29,P037,Clothes,4,5,1500,0,Sunny,Winter,Low,No,No,Nerf Elite Blaster,6000.0,2022,12,2022Q4,3,52,1,0,360.0,6096.714285714285,4063.866666666667,15.666666666666668
2023-01-11,P015,Utilities,6,8,2000,0,Cold,Winter,High,No,No,Nerf Elite Blaster,12000.0,2023,1,2023Q1,2,2,0,0,6000.0,7708.142857142857,4380.533333333334,1.0
2023-01-12,P009,Hot Beverages,8,9,120,5,Cold,Winter,Medium,Yes,No,Nerf Elite Blaster,912.0,2023,1,2023Q1,3,2,0,1,12000.0,7496.0,4375.933333333333,-0.924
2023-01-12,P037,Clothes,6,8,1500,0,Cold,Winter,Medium,No,No,Nerf Elite Blaster,9000.0,2023,1,2023Q1,3,2,0,0,912.0,8424.57142857143,4462.866666666667,8.868421052631579
2023-01-14,P026,Clothes,15,18,999,0,Sunny,Winter,High,No,Yes,Nerf Elite Blaster,14985.0,2023,1,2023Q1,5,2,0,0,9000.0,10522.42857142857,4802.366666666667,0.665
2023-01-25,P014,Utilities,0,0,600,0,Sunny,Winter,Low,No,No,Nerf Elite Blaster,0.0,2023,1,2023Q1,2,4,0,0,14985.0,6179.571428571428,4749.1,-1.0
2023-01-25,P026,Clothes,7,8,999,0,Sunny,Winter,Medium,No,No,Nerf Elite Blaster,6993.0,2023,1,2023Q1,2,4,0,0,0.0,7127.142857142857,4882.4,inf
2023-02-02,P024,Sweets,2,5,400,0,Sunny,Winter,Low,No,No,Nerf Elite Blaster,800.0,2023,2,2023Q1,3,5,0,0,6993.0,6384.285714285715,4859.166666666667,-0.8855998855998856
2023-02-13,P010,Hot Beverages,6,6,180,0,Sunny,Winter,Medium,No,No,Nerf Elite Blaster,1080.0,2023,2,2023Q1,0,7,0,0,800.0,4824.285714285715,4812.666666666667,0.3500000000000001
2023-02-19,P040,Sweets,7,8,600,0,Sunny,Winter,Medium,No,Yes,Nerf Elite Blaster,4200.0,2023,2,2023Q1,6,7,0,0,1080.0,5294.0,4752.666666666667,2.888888888888889
2023-02-20,P013,Utilities,1,2,300,5,Sunny,Winter,Low,Yes,No,Nerf Elite Blaster,285.0,2023,2,2023Q1,0,8,0,1,4200.0,4049.0,4542.166666666667,-0.9321428571428572
2023-02-21,P024,Sweets,7,7,400,0,Sunny,Winter,Medium,No,No,Nerf Elite Blaster,2800.0,2023,2,2023Q1,1,8,0,0,285.0,2308.285714285714,4562.166666666667,8.824561403508772
2023-02-25,P014,Utilities,4,5,600,0,Cold,Winter,High,No,Yes,Nerf Elite Blaster,2400.0,2023,2,2023Q1,5,8,0,0,2800.0,2651.1428571428573,4392.333333333333,-0.1428571428571429
2023-03-09,P010,Hot Beverages,5,5,180,0,Hot,Summer,Medium,No,No,Nerf Elite Blaster,900.0,2023,3,2023Q1,3,10,0,0,2400.0,1780.7142857142858,4272.5,-0.625
2023-03-12,P028,Sweets,9,12,250,20,Sunny,Summer,Medium,Yes,Yes,Nerf Elite Blaster,1800.0,2023,3,2023Q1,6,10,0,1,900.0,1923.5714285714287,4305.5,1.0
2023-03-13,P014,Utilities,3,6,600,20,Hot,Summer,Medium,Yes,No,Nerf Elite Blaster,1440.0,2023,3,2023Q1,0,11,0,1,1800.0,1975.0,4203.5,-0.19999999999999996
2023-03-18,P034,Stationary,1,4,1200,0,Sunny,Summer,Low,No,Yes,Nerf Elite Blaster,1200.0,2023,3,2023Q1,5,11,0,0,1440.0,1546.4285714285713,3977.1,-0.16666666666666663
2023-03-23,P019,Stationary,3,3,60,0,Hot,Summer,Low,No,No,Nerf Elite Blaster,180.0,2023,3,2023Q1,3,12,0,0,1200.0,1531.4285714285713,3967.1,-0.85
2023-03-26,P016,Utilities,4,7,35000,0,Hot,Summer,High,No,Yes,Nerf Elite Blaster,140000.0,2023,3,2023Q1,6,12,0,0,180.0,21131.428571428572,8567.1,776.7777777777778
2023-03-27,P023,Sweets,9,12,600,0,Hot,Summer,Medium,No,No,Nerf Elite Blaster,5400.0,2023,3,2023Q1,0,13,0,0,140000.0,21560.0,8743.1,-0.9614285714285714
2023-03-27,P001,Clothes,5,5,799,0,Hot,Summer,Medium,No,No,Nerf Elite Blaster,3995.0,2023,3,2023Q1,0,13,0,0,5400.0,22002.14285714286,8866.266666666666,-0.2601851851851852
2023-04-09,P015,Utilities,3,3,2000,0,Hot,Summer,Medium,No,Yes,Nerf Elite Blaster,6000.0,2023,4,2023Q2,6,14,0,0,3995.0,22602.14285714286,8899.933333333332,0.5018773466833542
2023-04-13,P015,Utilities,3,6,2000,0,Hot,Summer,Medium,No,No,Nerf Elite Blaster,6000.0,2023,4,2023Q2,3,15,0,0,6000.0,23253.571428571428,9084.733333333334,0.0
2023-04-21,P023,Sweets,6,6,600,0,Hot,Summer,Low,No,No,Nerf Elite Blaster,3600.0,2023,4,2023Q2,4,16,0,0,6000.0,23596.428571428572,8954.9,-0.4
2023-05-07,P028,Sweets,5,6,250,0,Hot,Summer,Low,No,Yes,Nerf Elite Blaster,1250.0,2023,5,2023Q2,6,18,0,0,3600.0,23749.285714285714,8972.566666666668,-0.6527777777777778
2023-05-08,P025,Clothes,4,5,250,0,Hot,Summer,Low,No,No,Nerf Elite Blaster,1000.0,2023,5,2023Q2,0,19,0,0,1250.0,3892.1428571428573,8926.0,-0.19999999999999996
2023-05-10,P016,Utilities,14,15,35000,5,Sunny,Summer,High,Yes,No,Nerf Elite Blaster,465500.0,2023,5,2023Q2,2,19,0,1,1000.0,69620.71428571429,24359.333333333332,464.5
2023-05-11,P001,Clothes,4,6,799,0,Hot,Summer,Low,No,No,Nerf Elite Blaster,3196.0,2023,5,2023Q2,3,19,0,0,465500.0,69506.57142857143,24455.866666666665,-0.9931342642320086
2023-05-12,P016,Utilities,5,8,35000,20,Humid,Summer,High,Yes,No,Nerf Elite Blaster,140000.0,2023,5,2023Q2,4,19,0,1,3196.0,88649.42857142857,28109.2,42.804755944931166
2023-05-17,P019,Stationary,6,6,60,0,Sunny,Summer,Medium,No,No,Nerf Elite Blaster,360.0,2023,5,2023Q2,2,20,0,0,140000.0,87843.71428571429,28109.2,-0.9974285714285714
2023-05-19,P016,Utilities,3,6,35000,0,Hot,Summer,Medium,No,No,Nerf Elite Blaster,105000.0,2023,5,2023Q2,4,20,0,0,360.0,102329.42857142857,31409.2,290.6666666666667
2023-05-27,P013,Utilities,3,3,300,5,Humid,Summer,Medium,Yes,Yes,Nerf Elite Blaster,855.0,2023,5,2023Q2,5,21,0,1,105000.0,102273.0,31037.7,-0.9918571428571429
2023-05-28,P028,Sweets,7,7,250,0,Hot,Summer,Medium,No,Yes,Nerf Elite Blaster,1750.0,2023,5,2023Q2,6,21,0,0,855.0,102380.14285714286,31065.633333333335,1.0467836257309941
2023-05-28,P003,Clothes,11,11,499,0,Hot,Summer,High,No,Yes,Nerf Elite Blaster,5489.0,2023,5,2023Q2,6,21,0,0,1750.0,36664.28571428572,30948.6,2.1365714285714286
2023-05-29,P009,Hot Beverages,3,6,120,0,Hot,Summer,Low,No,No,Nerf Elite Blaster,360.0,2023,5,2023Q2,0,22,0,0,5489.0,36259.142857142855,30461.1,-0.934414283111678
2023-06-03,P034,Stationary,7,7,1200,0,Rainy,Monsoon,Medium,No,Yes,Nerf Elite Blaster,8400.0,2023,6,2023Q2,5,22,0,0,360.0,17459.14285714286,30741.1,22.333333333333332
2023-06-09,P038,Utilities,2,4,450,0,Rainy,Monsoon,Medium,No,No,Nerf Elite Blaster,900.0,2023,6,2023Q2,4,23,0,0,8400.0,17536.285714285714,30538.0,-0.8928571428571429
2023-06-14,P028,Sweets,9,12,250,0,Humid,Monsoon,Medium,No,No,Nerf Elite Blaster,2250.0,2023,6,2023Q2,2,24,0,0,900.0,2857.714285714286,30586.333333333332,1.5
2023-06-15,P020,Stationary,10,12,50,0,Rainy,Monsoon,High,No,No,Nerf Elite Blaster,500.0,2023,6,2023Q2,3,24,0,0,2250.0,2807.0,30567.0,-0.7777777777777778
2023-06-15,P014,Utilities,6,9,600,0,Rainy,Monsoon,High,No,No,Nerf Elite Blaster,3600.0,2023,6,2023Q2,3,24,0,0,500.0,3071.285714285714,30547.0,6.2
2023-06-17,P033,Clothes,5,8,899,0,Rainy,Monsoon,Medium,No,Yes,Nerf Elite Blaster,4495.0,2023,6,2023Q2,5,24,0,0,3600.0,2929.285714285714,30687.333333333332,0.24861111111111112
2023-06-28,P036,Beauty,8,10,899,20,Rainy,Monsoon,High,Yes,No,Nerf Elite Blaster,5753.6,2023,6,2023Q2,2,26,0,1,4495.0,3699.7999999999997,30785.786666666667,0.28
2023-06-29,P036,Beauty,3,3,899,0,Rainy,Monsoon,Medium,No,No,Nerf Elite Blaster,2697.0,2023,6,2023Q2,3,26,0,0,5753.6,2885.085714285714,30795.686666666665,-0.53125
2023-07-07,P026,Clothes,5,6,999,0,Rainy,Monsoon,Medium,No,No,Nerf Elite Blaster,4995.0,2023,7,2023Q3,4,27,0,0,2697.0,3470.085714285714,30932.186666666665,0.8520578420467186
2023-07-12,P019,Stationary,14,15,60,0,Humid,Monsoon,High,No,No,Nerf Elite Blaster,840.0,2023,7,2023Q3,2,28,0,0,4995.0,3268.657142857143,30900.186666666665,-0.8318318318318318
2023-07-24,P037,Clothes,8,11,1500,20,Rainy,Monsoon,Medium,Yes,No,Nerf Elite Blaster,9600.0,2023,7,2023Q3,0,30,0,1,840.0,4568.657142857142,31172.186666666665,10.428571428571429
2023-07-30,P033,Clothes,3,3,899,0,Humid,Monsoon,Low,No,Yes,Nerf Elite Blaster,2697.0,2023,7,2023Q3,6,30,0,0,9600.0,4439.657142857142,31222.086666666666,-0.7190624999999999
2023-07-31,P015,Utilities,1,4,2000,15,Cloudy,Monsoon,Low,Yes,No,Nerf Elite Blaster,1700.0,2023,7,2023Q3,0,31,0,1,2697.0,4040.371428571428,31272.753333333334,-0.36967000370782355
2023-08-03,P022,Travel Necessaries,1,2,2500,0,Rainy,Monsoon,Low,No,No,Nerf Elite Blaster,2500.0,2023,8,2023Q3,3,31,0,0,1700.0,3575.5714285714284,26689.42,0.47058823529411775
2023-08-03,P010,Hot Beverages,2,5,180,0,Rainy,Monsoon,Low,No,No,Nerf Elite Blaster,360.0,2023,8,2023Q3,3,31,0,0,2500.0,3241.714285714286,26521.42,-0.856
2023-08-05,P009,Hot Beverages,6,6,120,0,Rainy,Monsoon,Medium,No,Yes,Nerf Elite Blaster,720.0,2023,8,2023Q3,5,31,0,0,360.0,2631.0,26412.253333333334,1.0
2023-08-07,P037,Clothes,5,6,1500,0,Humid,Monsoon,Medium,No,No,Nerf Elite Blaster,7500.0,2023,8,2023Q3,0,32,0,0,720.0,3582.4285714285716,26462.253333333334,9.416666666666666
2023-08-11,P028,Sweets,6,7,250,0,Rainy,Monsoon,Low,No,No,Nerf Elite Blaster,1500.0,2023,8,2023Q3,4,32,0,0,7500.0,2425.285714285714,26312.253333333334,-0.8
